"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,-3.177761,,
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,-2.930051,,
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,-2.615999,,
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,-1.198129,,
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,-0.752788,,
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,-3.653594,,
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,-0.361086,,
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,-3.896728,,
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,-6.380047,,
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,-8.421633,,
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,-7.93903,,
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,-10.392989,,
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,-5.797053,,
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,-0.014751,,
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,4.371898,,
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,2.706496,,
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,2.284789,,
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,3.032518,,
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,3.056288,,
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,3.236456,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,13.311187,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,17.617525,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,12.051897,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,15.307794,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,14.710951,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,12.627788,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,19.310364,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,20.629025,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,17.087234,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,20.287228,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,28.778488,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,19.376956,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,15.863908,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,14.818638,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,13.463819,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,9.589577,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,15.464233,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,16.801197,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,14.01147,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,13.867613,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,21.555678,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,10.699775,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,6.084183,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,0.858642,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,-1.41454,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,6.650305,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,1.034687,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,6.201859,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,7.288734,,
"GRC","Greece","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,7.22544,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,1.816952,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,1.829208,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,-1.028621,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,-0.549585,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,1.233322,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,1.587588,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,2.849505,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,3.412771,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,0.476959,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,5.392167,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,3.82823,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,5.258141,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,2.913797,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,4.350964,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,2.460463,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,-0.331771,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,3.156826,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,5.170401,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,3.905801,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,4.773749,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,6.316287,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,2.343205,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,1.166921,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,-2.713155,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,-5.656118,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,-1.363693,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,-6.781869,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,-2.815306,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,-3.974597,,
"GRC","Greece","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,-3.403505,,
"LUX","Luxembourg","T_KSER","Total capital services","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,7.205076,,
"LUX","Luxembourg","T_KSER","Total capital services","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,8.689243,,
"LUX","Luxembourg","T_KSER","Total capital services","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,4.253865,,
"LUX","Luxembourg","T_KSER","Total capital services","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,6.273484,,
"LUX","Luxembourg","T_KSER","Total capital services","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,5.350936,,
"LUX","Luxembourg","T_KSER","Total capital services","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,5.015222,,
"LUX","Luxembourg","T_KSER","Total capital services","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,4.107736,,
"LUX","Luxembourg","T_KSER","Total capital services","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,5.647616,,
"LUX","Luxembourg","T_KSER","Total capital services","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,6.407398,,
"LUX","Luxembourg","T_KSER","Total capital services","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,8.515078,,
"LUX","Luxembourg","T_KSER","Total capital services","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,7.625893,,
"LUX","Luxembourg","T_KSER","Total capital services","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,7.539005,,
"LUX","Luxembourg","T_KSER","Total capital services","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,5.119709,,
"LUX","Luxembourg","T_KSER","Total capital services","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,4.520755,,
"LUX","Luxembourg","T_KSER","Total capital services","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,4.800968,,
"LUX","Luxembourg","T_KSER","Total capital services","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,3.658558,,
"LUX","Luxembourg","T_KSER","Total capital services","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,3.01203,,
"LUX","Luxembourg","T_KSER","Total capital services","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,5.196181,,
"LUX","Luxembourg","T_KSER","Total capital services","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,5.620871,,
"LUX","Luxembourg","T_KSER","Total capital services","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,3.751114,,
"LUX","Luxembourg","T_KSER","Total capital services","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,4.40403,,
"LUX","Luxembourg","T_KSER","Total capital services","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,4.872607,,
"LUX","Luxembourg","T_KSER","Total capital services","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,6.074119,,
"LUX","Luxembourg","T_KSER","Total capital services","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,5.844791,,
"LUX","Luxembourg","T_KSER","Total capital services","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,6.671245,,
"LUX","Luxembourg","T_KSER","Total capital services","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,4.824295,,
"LUX","Luxembourg","T_KSER","Total capital services","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,4.125112,,
"LUX","Luxembourg","T_KSER","Total capital services","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,4.217179,,
"LUX","Luxembourg","T_KSER","Total capital services","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,2.795596,,
"LUX","Luxembourg","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,3.08078,,
"LUX","Luxembourg","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,5.844175,,
"LUX","Luxembourg","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,2.834794,,
"LUX","Luxembourg","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,4.099542,,
"LUX","Luxembourg","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,4.014446,,
"LUX","Luxembourg","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,1.753086,,
"LUX","Luxembourg","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,1.105016,,
